Candidate_ID,Role_Applied,Department,Source,Application_Date,Screening_Date,Interview_Date,Offer_Date,Hire_Date,Final_Status,Missing_Offer_Flag,Time_to_Hire,Stage_Drop
C00233,HR Manager,Product,Referral,2024-11-21,2024-11-25,,,,Dropped,False,-1,After_Screening
C00234,Software Engineer,Tech,Company Website,2024-06-21,2024-06-25,,,,Hired,False,-1,None
C00235,Data Scientist,HR,Referral,2023-09-10,2023-09-20,2023-09-22,2023-09-29,,Dropped,False,-1,After_Offer
C00236,Data Scientist,Sales,Referral,2023-09-09,2023-09-11,2023-09-19,2023-09-29,,Rejected,False,-1,After_Offer
C00237,Software Engineer,HR,AngelList,2023-10-10,2023-10-17,,,,Rejected,False,-1,After_Screening
C00238,Product Manager,Tech,Referral,2025-06-30,,,,,Hired,False,-1,None
C00239,Software Engineer,Marketing,LinkedIn,2025-02-12,2025-02-15,,,,Rejected,False,-1,After_Screening
C00240,Sales Executive,Tech,LinkedIn,2023-11-04,2023-11-14,,,,Dropped,False,-1,After_Screening
C00241,Sales Executive,Tech,Referral,2025-03-14,2025-03-17,2025-03-24,2025-04-03,,Dropped,False,-1,After_Offer
C00242,Data Scientist,Marketing,Company Website,2023-10-19,2023-10-24,2023-10-28,2023-11-05,,Dropped,False,-1,After_Offer
C00243,Sales Executive,HR,Referral,2023-11-07,2023-11-10,2023-11-17,2023-11-27,,Dropped,False,-1,After_Offer
C00244,Data Scientist,Sales,Naukri,2024-12-21,2024-12-24,2025-01-02,,,Hired,False,-1,None
C00245,Software Engineer,Tech,Naukri,2024-12-22,2024-12-28,2025-01-07,2025-01-11,,Dropped,False,-1,After_Offer
C00246,Software Engineer,Tech,Company Website,2023-08-20,2023-08-23,,,,Hired,False,-1,None
C00247,Marketing Specialist,Sales,AngelList,2023-11-04,2023-11-13,2023-11-27,,,Rejected,False,-1,After_Interview
C00248,Marketing Specialist,Tech,LinkedIn,2024-06-14,,,,,Rejected,False,-1,After_Application
C00249,Software Engineer,Sales,LinkedIn,2025-05-13,2025-05-23,2025-06-07,2025-06-16,2025-06-20,Hired,False,38,None
C00250,Data Scientist,Sales,AngelList,2024-09-21,,,,,Hired,False,-1,None
C00251,Software Engineer,Sales,Referral,2025-05-31,2025-06-10,2025-06-11,2025-06-18,,Rejected,False,-1,After_Offer
C00252,Software Engineer,Marketing,Company Website,2024-12-15,2024-12-21,2025-01-02,2025-01-06,,Rejected,False,-1,After_Offer
C00253,Product Manager,HR,Referral,2025-01-10,2025-01-18,2025-01-25,2025-02-04,,Dropped,False,-1,After_Offer
C00254,Software Engineer,HR,AngelList,2023-08-15,,,,,Hired,False,-1,None
C00255,Sales Executive,Product,Company Website,2023-10-13,2023-10-21,2023-11-05,2023-11-10,,Rejected,False,-1,After_Offer
C00256,Data Scientist,Marketing,LinkedIn,2025-05-04,2025-05-13,2025-05-17,,,Hired,False,-1,None
C00257,Product Manager,Product,LinkedIn,2024-01-19,2024-01-20,2024-01-22,2024-01-29,,Rejected,False,-1,After_Offer
C00258,Marketing Specialist,HR,Referral,2024-01-11,2024-01-17,2024-01-19,,,Hired,False,-1,None
C00259,HR Manager,HR,Naukri,2023-08-31,2023-09-05,2023-09-14,2023-09-20,2023-10-10,Hired,False,40,None
C00260,Data Scientist,HR,AngelList,2025-07-04,2025-07-11,2025-07-18,2025-07-27,,Rejected,False,-1,After_Offer
C00261,Sales Executive,Tech,AngelList,2024-03-07,2024-03-13,2024-03-21,,,Dropped,False,-1,After_Interview
C00262,Data Scientist,Product,Referral,2023-10-29,2023-11-04,2023-11-11,2023-11-13,,Dropped,False,-1,After_Offer
C00263,Marketing Specialist,Marketing,AngelList,2025-01-17,2025-01-25,2025-01-28,,,Dropped,False,-1,After_Interview
C00264,Sales Executive,Product,LinkedIn,2023-09-22,2023-09-28,2023-10-08,2023-10-09,,Rejected,False,-1,After_Offer
C00265,Sales Executive,HR,Referral,2024-05-27,2024-05-28,2024-06-11,,,Rejected,False,-1,After_Interview
C00266,HR Manager,Marketing,LinkedIn,2024-01-29,2024-02-05,,,,Dropped,False,-1,After_Screening
C00267,Data Scientist,Product,Company Website,2024-11-27,2024-12-03,,,,Rejected,False,-1,After_Screening
C00268,HR Manager,HR,Company Website,2024-11-28,,,,,Rejected,False,-1,After_Application
C00269,HR Manager,HR,Naukri,2025-05-10,2025-05-17,2025-05-26,,,Dropped,False,-1,After_Interview
C00270,Data Scientist,Marketing,AngelList,2024-06-22,2024-06-23,2024-07-07,,,Rejected,False,-1,After_Interview
C00271,Software Engineer,Sales,Company Website,2024-07-13,2024-07-14,2024-07-25,2024-08-03,,Rejected,False,-1,After_Offer
C00272,Software Engineer,Marketing,AngelList,2024-12-12,2024-12-13,2024-12-22,2024-12-26,2025-01-15,Hired,False,34,None
C00273,Marketing Specialist,Sales,LinkedIn,2023-12-01,2023-12-02,2023-12-13,,,Hired,False,-1,None
C00274,HR Manager,Tech,Referral,2024-04-12,2024-04-17,2024-04-23,2024-04-30,,Dropped,False,-1,After_Offer
C00275,Product Manager,Marketing,Company Website,2024-07-05,2024-07-14,,,,Hired,False,-1,None
C00276,HR Manager,Sales,Referral,2025-04-05,2025-04-07,2025-04-19,2025-04-29,2025-05-11,Hired,False,36,None
C00277,HR Manager,Product,Company Website,2023-12-04,2023-12-09,2023-12-13,2023-12-20,,Rejected,False,-1,After_Offer
C00278,HR Manager,HR,AngelList,2024-12-03,2024-12-08,,,,Hired,False,-1,None
C00279,Marketing Specialist,Tech,Company Website,2023-09-06,2023-09-15,,,,Rejected,False,-1,After_Screening
C00280,Software Engineer,Marketing,Company Website,2024-04-07,2024-04-09,2024-04-14,2024-04-24,2024-05-03,Hired,False,26,None
C00281,Marketing Specialist,Sales,LinkedIn,2023-11-02,2023-11-09,2023-11-22,,,Dropped,False,-1,After_Interview
C00282,Marketing Specialist,Product,Naukri,2025-06-15,2025-06-23,2025-07-08,2025-07-09,,Rejected,False,-1,After_Offer
C00283,Marketing Specialist,Sales,LinkedIn,2024-03-26,2024-03-31,,,,Hired,False,-1,None
C00284,Software Engineer,Marketing,Referral,2025-03-05,2025-03-09,2025-03-13,2025-03-20,,Rejected,False,-1,After_Offer
C00285,Software Engineer,Sales,AngelList,2024-01-26,2024-02-04,2024-02-16,2024-02-20,,Dropped,False,-1,After_Offer
C00286,HR Manager,Marketing,AngelList,2024-08-08,2024-08-15,2024-08-29,2024-09-07,,Dropped,False,-1,After_Offer
C00287,Marketing Specialist,Sales,Company Website,2024-09-18,2024-09-26,2024-09-30,2024-10-05,,Rejected,False,-1,After_Offer
C00288,Product Manager,HR,AngelList,2024-10-31,2024-11-04,2024-11-08,,,Dropped,False,-1,After_Interview
C00289,Software Engineer,Marketing,Naukri,2024-01-02,2024-01-07,2024-01-11,2024-01-21,,Dropped,False,-1,After_Offer
C00290,Data Scientist,Marketing,Naukri,2025-04-25,2025-04-27,,,,Hired,False,-1,None
C00291,Data Scientist,Tech,Company Website,2024-02-01,,,,,Dropped,False,-1,After_Application
C00292,Data Scientist,HR,Company Website,2025-05-19,2025-05-27,2025-06-09,2025-06-10,2025-06-26,Hired,False,38,None
C00293,Sales Executive,Marketing,Referral,2023-09-23,2023-09-29,2023-10-14,2023-10-19,,Rejected,False,-1,After_Offer
C00294,HR Manager,Product,Company Website,2024-09-30,2024-10-09,2024-10-13,2024-10-16,,Dropped,False,-1,After_Offer
C00295,Data Scientist,Sales,LinkedIn,2025-01-20,,,,,Rejected,False,-1,After_Application
C00296,HR Manager,Product,LinkedIn,2025-06-24,2025-07-02,2025-07-03,2025-07-10,,Dropped,False,-1,After_Offer
C00297,Data Scientist,Sales,LinkedIn,2025-04-22,2025-04-25,2025-04-27,2025-05-05,2025-05-16,Hired,False,24,None
C00298,Product Manager,Sales,Naukri,2024-09-08,2024-09-09,2024-09-16,2024-09-22,,Dropped,False,-1,After_Offer
C00299,HR Manager,Tech,AngelList,2024-04-13,2024-04-18,,,,Rejected,False,-1,After_Screening
C00300,Data Scientist,Marketing,Referral,2025-02-12,2025-02-17,2025-02-27,,,Dropped,False,-1,After_Interview
C00301,Software Engineer,Sales,Company Website,2024-09-02,2024-09-06,2024-09-19,2024-09-26,2024-10-05,Hired,False,33,None
C00302,HR Manager,Tech,Referral,2024-03-29,2024-04-08,,,,Rejected,False,-1,After_Screening
C00303,Sales Executive,Product,Naukri,2024-06-21,2024-06-25,2024-07-07,,,Hired,False,-1,None
C00304,Software Engineer,Tech,Company Website,2023-08-31,2023-09-07,2023-09-11,,,Dropped,False,-1,After_Interview
C00305,Software Engineer,Product,Company Website,2025-05-02,2025-05-05,2025-05-06,,,Dropped,False,-1,After_Interview
C00306,Marketing Specialist,Marketing,Naukri,2025-01-30,2025-02-08,2025-02-14,2025-02-19,2025-02-28,Hired,False,29,None
C00307,Sales Executive,Sales,AngelList,2023-10-06,2023-10-16,,,,Rejected,False,-1,After_Screening
C00308,Software Engineer,HR,Company Website,2023-12-29,,,,,Hired,False,-1,None
C00309,Software Engineer,Product,AngelList,2024-10-21,2024-10-25,2024-11-02,2024-11-04,,Rejected,False,-1,After_Offer
C00310,Data Scientist,Sales,Naukri,2023-11-29,2023-12-05,2023-12-11,2023-12-16,,Rejected,False,-1,After_Offer
C00311,Data Scientist,HR,Referral,2023-09-07,2023-09-14,,,,Rejected,False,-1,After_Screening
C00312,HR Manager,HR,Company Website,2025-02-10,2025-02-20,,,,Hired,False,-1,None
C00313,HR Manager,Product,AngelList,2025-04-27,2025-05-06,,,,Rejected,False,-1,After_Screening
C00314,HR Manager,Sales,Company Website,2025-02-09,2025-02-15,2025-02-24,2025-03-04,2025-03-07,Hired,False,26,None
C00315,Data Scientist,HR,AngelList,2024-09-25,2024-09-30,2024-10-03,2024-10-09,2024-10-23,Hired,False,28,None
C00316,HR Manager,Tech,Company Website,2024-06-13,2024-06-23,2024-07-08,,,Hired,False,-1,None
C00317,Software Engineer,Tech,Company Website,2024-08-30,2024-09-03,2024-09-14,,,Dropped,False,-1,After_Interview
C00318,Data Scientist,Sales,Company Website,2024-11-13,2024-11-20,2024-11-28,2024-12-04,,Dropped,False,-1,After_Offer
C00319,HR Manager,Marketing,Referral,2025-03-09,2025-03-18,2025-03-25,,,Dropped,False,-1,After_Interview
C00320,Software Engineer,Tech,Company Website,2025-06-07,2025-06-10,2025-06-21,,,Rejected,False,-1,After_Interview
C00321,HR Manager,Product,AngelList,2024-12-30,2025-01-01,2025-01-08,,,Dropped,False,-1,After_Interview
C00322,Product Manager,Sales,Referral,2024-02-09,,,,,Dropped,False,-1,After_Application
C00323,HR Manager,HR,LinkedIn,2024-01-10,2024-01-19,,,,Dropped,False,-1,After_Screening
C00324,Product Manager,Tech,AngelList,2024-08-17,2024-08-26,2024-08-28,,,Rejected,False,-1,After_Interview
C00325,HR Manager,Sales,AngelList,2025-06-19,2025-06-21,2025-07-06,2025-07-10,2025-07-18,Hired,False,29,None
C00326,Marketing Specialist,Sales,LinkedIn,2023-07-16,2023-07-24,2023-07-27,2023-07-30,,Dropped,False,-1,After_Offer
C00327,Marketing Specialist,Marketing,Referral,2024-09-10,,,,,Hired,False,-1,None
C00328,Sales Executive,HR,Company Website,2025-05-14,2025-05-20,2025-05-28,2025-06-06,2025-06-15,Hired,False,32,None
C00329,Marketing Specialist,HR,AngelList,2024-10-11,2024-10-14,2024-10-29,2024-11-05,2024-11-25,Hired,False,45,None
C00330,Marketing Specialist,HR,LinkedIn,2024-08-30,2024-09-09,2024-09-20,2024-09-25,2024-10-07,Hired,False,38,None
C00331,HR Manager,Product,Company Website,2024-06-18,2024-06-22,2024-06-30,2024-07-07,,Dropped,False,-1,After_Offer
C00332,Data Scientist,Sales,Referral,2024-02-08,2024-02-13,,,,Rejected,False,-1,After_Screening
C00333,Data Scientist,Product,AngelList,2024-06-03,2024-06-06,2024-06-14,2024-06-22,,Dropped,False,-1,After_Offer
C00334,Product Manager,Product,Company Website,2023-10-16,2023-10-24,2023-11-06,2023-11-11,,Rejected,False,-1,After_Offer
C00335,Data Scientist,Sales,Company Website,2024-11-06,2024-11-07,2024-11-11,2024-11-20,,Dropped,False,-1,After_Offer
C00336,Software Engineer,HR,Naukri,2024-07-06,2024-07-10,,,,Dropped,False,-1,After_Screening
C00337,Sales Executive,Sales,LinkedIn,2025-02-21,2025-02-28,2025-03-04,,,Hired,False,-1,None
C00338,Marketing Specialist,Marketing,Company Website,2023-11-29,2023-12-03,2023-12-16,2023-12-21,,Rejected,False,-1,After_Offer
C00339,Sales Executive,Sales,Referral,2024-07-23,2024-08-01,2024-08-08,,,Dropped,False,-1,After_Interview
C00340,Software Engineer,Sales,Naukri,2023-07-28,,,,,Rejected,False,-1,After_Application
C00341,Marketing Specialist,Tech,Company Website,2024-09-16,2024-09-18,2024-09-28,2024-10-08,,Rejected,False,-1,After_Offer
C00342,Product Manager,Marketing,Company Website,2025-02-16,2025-02-22,,,,Dropped,False,-1,After_Screening
C00343,Software Engineer,Tech,Referral,2025-04-09,,,,,Rejected,False,-1,After_Application
C00344,Software Engineer,HR,Naukri,2024-02-26,2024-02-29,2024-03-05,,,Dropped,False,-1,After_Interview
C00345,Sales Executive,HR,Naukri,2024-09-03,2024-09-04,2024-09-07,,,Dropped,False,-1,After_Interview
C00346,HR Manager,Marketing,LinkedIn,2024-09-04,2024-09-11,2024-09-24,2024-09-30,2024-10-15,Hired,False,41,None
C00347,Sales Executive,Product,Company Website,2024-07-31,2024-08-01,2024-08-11,2024-08-18,2024-08-20,Hired,False,20,None
C00348,Sales Executive,Sales,LinkedIn,2024-03-06,2024-03-13,,,,Rejected,False,-1,After_Screening
C00349,Data Scientist,Tech,Naukri,2024-05-29,2024-06-02,2024-06-07,2024-06-08,2024-06-12,Hired,False,14,None
C00350,Software Engineer,Marketing,LinkedIn,2023-10-05,2023-10-09,2023-10-17,,,Rejected,False,-1,After_Interview
C00351,Sales Executive,Tech,Referral,2024-08-25,2024-08-29,2024-09-11,,,Dropped,False,-1,After_Interview
C00352,Software Engineer,Sales,AngelList,2024-04-07,2024-04-11,2024-04-22,2024-04-28,2024-05-04,Hired,False,27,None
C00353,Data Scientist,Product,Referral,2024-12-14,2024-12-15,2024-12-24,2024-12-29,,Dropped,False,-1,After_Offer
C00354,Software Engineer,Tech,Naukri,2024-11-20,2024-11-25,,,,Hired,False,-1,None
C00355,Sales Executive,Marketing,Referral,2024-12-13,2024-12-17,2024-12-21,2024-12-27,2024-12-28,Hired,False,15,None
C00356,Software Engineer,Sales,Naukri,2025-05-03,2025-05-08,2025-05-15,2025-05-16,2025-05-18,Hired,False,15,None
C00357,Marketing Specialist,Sales,Referral,2024-02-05,2024-02-13,2024-02-16,2024-02-18,,Dropped,False,-1,After_Offer
C00358,Data Scientist,Product,Company Website,2024-07-17,2024-07-25,,,,Rejected,False,-1,After_Screening
C00359,HR Manager,Marketing,Company Website,2024-05-03,2024-05-04,,,,Hired,False,-1,None
C00360,Software Engineer,Sales,Referral,2023-11-02,2023-11-11,2023-11-14,2023-11-20,,Dropped,False,-1,After_Offer
C00361,Sales Executive,Tech,LinkedIn,2024-02-03,2024-02-09,2024-02-17,2024-02-18,,Rejected,False,-1,After_Offer
C00362,Data Scientist,HR,Naukri,2024-09-12,2024-09-18,2024-09-23,2024-10-01,,Rejected,False,-1,After_Offer
C00363,Sales Executive,Marketing,Company Website,2023-10-13,2023-10-22,2023-11-03,2023-11-13,2023-11-19,Hired,False,37,None
C00364,Sales Executive,Tech,Naukri,2024-07-22,2024-07-28,2024-08-02,2024-08-12,,Dropped,False,-1,After_Offer
C00365,Software Engineer,Product,Company Website,2024-04-17,2024-04-26,,,,Dropped,False,-1,After_Screening
C00366,Sales Executive,Product,AngelList,2024-10-15,2024-10-23,2024-10-28,2024-11-05,,Rejected,False,-1,After_Offer
C00367,Software Engineer,Sales,Referral,2025-07-03,,,,,Dropped,False,-1,After_Application
C00368,HR Manager,Product,Company Website,2024-04-25,2024-05-02,2024-05-17,,,Rejected,False,-1,After_Interview
C00369,Marketing Specialist,HR,Referral,2023-12-31,2024-01-10,2024-01-22,,,Rejected,False,-1,After_Interview
C00370,Sales Executive,Tech,AngelList,2024-04-07,2024-04-14,,,,Rejected,False,-1,After_Screening
C00371,Sales Executive,Marketing,Naukri,2025-06-17,2025-06-26,,,,Hired,False,-1,None
C00372,Sales Executive,Sales,Referral,2024-01-03,2024-01-10,2024-01-12,,,Dropped,False,-1,After_Interview
C00373,Product Manager,Marketing,Company Website,2024-08-19,2024-08-20,2024-08-23,,,Hired,False,-1,None
C00374,Product Manager,Tech,AngelList,2025-02-12,,,,,Rejected,False,-1,After_Application
C00375,Data Scientist,HR,Company Website,2024-05-26,2024-05-30,,,,Dropped,False,-1,After_Screening
C00376,Marketing Specialist,Tech,AngelList,2025-04-01,2025-04-08,2025-04-17,2025-04-27,,Dropped,False,-1,After_Offer
C00377,Marketing Specialist,Tech,AngelList,2023-12-16,2023-12-22,2024-01-03,,,Rejected,False,-1,After_Interview
C00378,Product Manager,Sales,Company Website,2024-04-06,2024-04-10,2024-04-25,2024-04-27,,Dropped,False,-1,After_Offer
C00379,Data Scientist,Marketing,Referral,2023-07-30,2023-07-31,2023-08-12,2023-08-19,,Rejected,False,-1,After_Offer
C00380,Product Manager,Tech,Naukri,2023-12-27,2023-12-28,2024-01-02,2024-01-04,,Rejected,False,-1,After_Offer
C00381,HR Manager,Tech,Naukri,2025-05-26,2025-05-28,2025-06-06,,,Rejected,False,-1,After_Interview
C00382,Data Scientist,HR,AngelList,2024-08-30,2024-09-08,2024-09-12,2024-09-16,,Rejected,False,-1,After_Offer
C00383,Marketing Specialist,Product,Company Website,2025-04-27,2025-04-30,2025-05-09,2025-05-11,,Dropped,False,-1,After_Offer
C00384,Marketing Specialist,HR,AngelList,2023-08-04,2023-08-14,2023-08-22,2023-08-29,2023-09-02,Hired,False,29,None
C00385,Product Manager,Marketing,Naukri,2025-05-27,2025-05-30,2025-06-08,2025-06-11,,Dropped,False,-1,After_Offer
C00386,HR Manager,Marketing,AngelList,2023-12-15,2023-12-25,2023-12-31,2024-01-09,2024-01-20,Hired,False,36,None
C00387,Product Manager,Sales,AngelList,2024-03-25,2024-04-01,2024-04-08,2024-04-14,,Dropped,False,-1,After_Offer
C00388,Software Engineer,Product,Naukri,2024-04-01,2024-04-11,2024-04-18,2024-04-23,,Rejected,False,-1,After_Offer
C00389,Software Engineer,Marketing,Referral,2023-08-02,2023-08-10,2023-08-17,,,Dropped,False,-1,After_Interview
C00390,HR Manager,Product,AngelList,2023-07-28,,,,,Dropped,False,-1,After_Application
C00391,Sales Executive,HR,Referral,2024-11-23,2024-11-24,2024-12-09,2024-12-14,,Dropped,False,-1,After_Offer
C00392,Sales Executive,Marketing,AngelList,2024-05-30,2024-06-03,2024-06-04,2024-06-09,,Rejected,False,-1,After_Offer
C00393,Software Engineer,Tech,Company Website,2023-08-30,2023-09-08,2023-09-23,2023-09-25,2023-09-27,Hired,False,28,None
C00394,Software Engineer,Marketing,AngelList,2023-08-14,2023-08-17,,,,Dropped,False,-1,After_Screening
C00395,Sales Executive,Product,AngelList,2024-07-24,2024-08-03,2024-08-08,2024-08-10,,Rejected,False,-1,After_Offer
C00396,Data Scientist,Marketing,LinkedIn,2025-01-06,2025-01-16,2025-01-28,,,Hired,False,-1,None
C00397,Sales Executive,Sales,Company Website,2023-11-29,2023-12-07,,,,Rejected,False,-1,After_Screening
C00398,Product Manager,Tech,Company Website,2024-10-27,2024-11-06,2024-11-08,2024-11-13,2024-11-15,Hired,False,19,None
C00399,Data Scientist,Sales,Referral,2024-06-14,2024-06-24,2024-07-07,,,Rejected,False,-1,After_Interview
C00400,Product Manager,HR,Referral,2024-03-07,2024-03-13,2024-03-20,2024-03-22,,Rejected,False,-1,After_Offer
C00401,Software Engineer,Marketing,AngelList,2024-01-17,2024-01-21,2024-02-04,2024-02-05,,Rejected,False,-1,After_Offer
C00402,Data Scientist,Marketing,Naukri,2024-08-31,2024-09-07,,,,Rejected,False,-1,After_Screening
C00403,Product Manager,HR,AngelList,2024-11-26,2024-12-02,2024-12-05,2024-12-09,,Rejected,False,-1,After_Offer
C00404,Product Manager,Sales,LinkedIn,2023-09-21,2023-09-28,2023-10-11,2023-10-20,,Dropped,False,-1,After_Offer
C00405,Data Scientist,Tech,AngelList,2024-12-20,,,,,Dropped,False,-1,After_Application
C00406,HR Manager,Sales,LinkedIn,2025-01-31,2025-02-07,,,,Hired,False,-1,None
C00407,Sales Executive,Product,AngelList,2023-11-01,2023-11-09,2023-11-10,2023-11-15,,Dropped,False,-1,After_Offer
C00408,Marketing Specialist,Sales,Referral,2025-05-11,,,,,Rejected,False,-1,After_Application
C00409,Product Manager,Tech,AngelList,2024-07-24,2024-07-27,2024-08-04,2024-08-12,,Rejected,False,-1,After_Offer
C00410,Sales Executive,Marketing,Referral,2025-06-29,2025-07-09,,,,Dropped,False,-1,After_Screening
C00411,Marketing Specialist,Sales,Naukri,2024-12-29,2025-01-07,2025-01-09,,,Hired,False,-1,None
C00412,Sales Executive,HR,Naukri,2023-07-18,,,,,Hired,False,-1,None
C00413,Software Engineer,Tech,Company Website,2024-09-28,2024-10-05,2024-10-09,2024-10-19,2024-10-20,Hired,False,22,None
C00414,Marketing Specialist,Marketing,AngelList,2025-04-27,2025-04-30,2025-05-10,2025-05-18,,Dropped,False,-1,After_Offer
C00415,Sales Executive,Tech,Company Website,2024-03-11,2024-03-19,,,,Rejected,False,-1,After_Screening
C00416,Product Manager,HR,AngelList,2024-05-10,2024-05-14,2024-05-17,2024-05-19,2024-05-23,Hired,False,13,None
C00417,Marketing Specialist,Product,Naukri,2024-03-26,2024-03-30,2024-04-14,,,Hired,False,-1,None
C00418,Software Engineer,Tech,LinkedIn,2023-10-13,2023-10-18,,,,Hired,False,-1,None
C00419,Data Scientist,Tech,Company Website,2023-12-26,2023-12-28,2024-01-05,,,Rejected,False,-1,After_Interview
C00420,Product Manager,Sales,Company Website,2023-11-19,2023-11-28,2023-12-07,2023-12-12,,Rejected,False,-1,After_Offer
C00421,Software Engineer,HR,Naukri,2025-06-24,2025-07-04,2025-07-07,2025-07-08,2025-07-21,Hired,False,27,None
C00422,Software Engineer,HR,Naukri,2024-12-27,2025-01-05,,,,Rejected,False,-1,After_Screening
C00423,Marketing Specialist,Product,LinkedIn,2023-09-12,2023-09-17,2023-09-29,2023-09-30,2023-10-15,Hired,False,33,None
C00424,Sales Executive,HR,Company Website,2024-07-22,2024-07-23,,,,Dropped,False,-1,After_Screening
C00425,Data Scientist,Tech,Naukri,2024-12-07,2024-12-13,2024-12-14,,,Hired,False,-1,None
C00426,Product Manager,Product,Naukri,2023-11-20,2023-11-27,2023-12-04,2023-12-06,,Dropped,False,-1,After_Offer
C00427,Product Manager,HR,LinkedIn,2024-01-12,2024-01-20,2024-01-29,,,Rejected,False,-1,After_Interview
C00428,Sales Executive,Product,LinkedIn,2023-11-21,2023-11-29,2023-12-11,,,Hired,False,-1,None
C00429,Data Scientist,HR,Referral,2024-03-28,2024-04-06,2024-04-14,2024-04-17,,Rejected,False,-1,After_Offer
C00430,Marketing Specialist,HR,AngelList,2025-05-27,,,,,Hired,False,-1,None
C00431,Product Manager,Sales,Referral,2024-03-10,2024-03-16,2024-03-20,2024-03-29,,Dropped,False,-1,After_Offer
C00432,Data Scientist,HR,LinkedIn,2023-12-02,2023-12-03,2023-12-18,2023-12-19,,Rejected,False,-1,After_Offer
C00433,Marketing Specialist,Product,Naukri,2024-12-23,2024-12-28,2025-01-03,2025-01-06,,Rejected,False,-1,After_Offer
C00434,Marketing Specialist,Tech,LinkedIn,2024-12-28,,,,,Hired,False,-1,None
C00435,Product Manager,Sales,Company Website,2024-01-08,2024-01-18,2024-01-29,,,Rejected,False,-1,After_Interview
C00436,Sales Executive,HR,Naukri,2023-09-17,2023-09-20,2023-09-25,2023-10-01,,Dropped,False,-1,After_Offer
C00437,HR Manager,HR,Referral,2025-01-18,2025-01-21,2025-01-24,2025-01-28,,Dropped,False,-1,After_Offer
C00438,Product Manager,Product,Referral,2024-12-16,2024-12-21,2025-01-05,2025-01-08,2025-01-22,Hired,False,37,None
C00439,Software Engineer,Sales,Referral,2023-10-18,2023-10-21,2023-10-31,2023-11-06,2023-11-09,Hired,False,22,None
C00440,Software Engineer,HR,Naukri,,2024-05-18,,,,Rejected,False,-1,After_Screening
C00441,Marketing Specialist,Tech,AngelList,2023-07-23,2023-07-26,2023-08-08,2023-08-15,,Dropped,False,-1,After_Offer
C00442,HR Manager,Tech,AngelList,2025-05-25,2025-05-30,2025-06-14,2025-06-19,,Rejected,False,-1,After_Offer
C00443,Product Manager,HR,AngelList,2024-07-15,2024-07-19,,,,Dropped,False,-1,After_Screening
C00444,Software Engineer,Tech,LinkedIn,2023-08-21,2023-08-31,2023-09-10,2023-09-14,,Dropped,False,-1,After_Offer
C00445,Software Engineer,Sales,LinkedIn,2024-06-11,2024-06-15,2024-06-21,,,Hired,False,-1,None
C00446,Product Manager,HR,Company Website,2025-06-10,2025-06-13,2025-06-23,2025-06-29,,Rejected,False,-1,After_Offer
C00447,Data Scientist,Product,Naukri,2024-11-12,2024-11-19,2024-11-22,,,Dropped,False,-1,After_Interview
C00448,Marketing Specialist,Sales,Company Website,2024-05-06,2024-05-13,2024-05-14,2024-05-21,2024-05-29,Hired,False,23,None
C00449,Product Manager,Tech,LinkedIn,2023-12-31,2024-01-04,2024-01-06,,,Dropped,False,-1,After_Interview
C00450,Data Scientist,HR,Naukri,2024-10-01,2024-10-09,2024-10-17,2024-10-25,2024-11-02,Hired,False,32,None
C00451,Marketing Specialist,Sales,Referral,2024-02-01,2024-02-02,2024-02-16,2024-02-22,2024-03-06,Hired,False,34,None
C00452,HR Manager,Tech,Naukri,2024-02-10,2024-02-20,2024-02-29,2024-03-01,2024-03-18,Hired,False,37,None
C00453,Sales Executive,HR,LinkedIn,2025-05-02,2025-05-10,2025-05-11,2025-05-15,,Rejected,False,-1,After_Offer
C00454,Marketing Specialist,Marketing,Referral,2024-09-09,2024-09-16,2024-09-17,2024-09-26,2024-09-28,Hired,False,19,None
C00455,HR Manager,Product,Referral,2024-07-29,2024-08-06,2024-08-11,2024-08-16,2024-08-31,Hired,False,33,None
C00456,Sales Executive,Tech,Naukri,2025-03-23,2025-03-28,2025-03-29,2025-04-01,,Dropped,False,-1,After_Offer
C00457,Software Engineer,Tech,AngelList,2023-11-14,2023-11-22,,,,Hired,False,-1,None
C00458,Software Engineer,Marketing,LinkedIn,2025-04-08,2025-04-11,2025-04-26,2025-04-29,,Dropped,False,-1,After_Offer
C00459,Software Engineer,Marketing,LinkedIn,2025-06-20,2025-06-26,2025-06-29,2025-07-03,,Dropped,False,-1,After_Offer
C00460,Marketing Specialist,Sales,AngelList,2024-07-02,2024-07-04,2024-07-16,2024-07-19,,Rejected,False,-1,After_Offer
C00461,Data Scientist,Product,Company Website,2025-06-01,2025-06-03,,,,Hired,False,-1,None
C00462,Sales Executive,Product,Company Website,2024-02-27,2024-03-04,,,,Hired,False,-1,None
C00463,Software Engineer,Tech,LinkedIn,2024-02-14,2024-02-23,2024-02-26,2024-03-04,,Dropped,False,-1,After_Offer
C00464,Product Manager,Marketing,AngelList,2023-11-12,,,,,Rejected,False,-1,After_Application
C00465,Sales Executive,Product,AngelList,2024-02-24,2024-03-01,2024-03-12,2024-03-15,2024-03-20,Hired,False,25,None
C00466,Sales Executive,HR,Referral,2024-04-01,2024-04-02,2024-04-07,2024-04-15,,Rejected,False,-1,After_Offer
C00467,Data Scientist,Product,Company Website,2025-04-04,2025-04-07,,,,Dropped,False,-1,After_Screening
C00468,HR Manager,Tech,Company Website,2024-04-19,2024-04-23,,,,Hired,False,-1,None
